MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,prediction,timestamp
6.510140978294396,24.0605932207249,9.73826837648361,0.8272537653698948,1492.484515107872,1.0158231470362162,36.61873473762524,-114.70334855014377,3.87,2026-09-11T11:09:58.938692
1.787909863271667,14.871951086947396,9.458952033902424,0.9559005846802159,2268.6109587874907,4.565972834510202,36.1198537583111,-119.48615571487178,0.77,2026-09-11T11:09:59.016355
5.934215869341205,17.573369730035196,9.24689297714459,0.9499657787846193,125.42984522348293,3.978199876191904,40.45964786181188,-117.49614133579081,2.03,2026-09-11T11:09:59.088903
4.052336302281527,24.145046082265054,9.54035657414064,1.4996674617326333,829.564911262442,1.3313437047646395,38.69068839494166,-114.61957836171686,2.22,2026-09-11T11:09:59.165377
2.1174847287724425,5.4962770500391125,3.494569029542503,1.3412066877022957,1366.3673692572434,3.130274792297156,33.14366957802571,-114.21393091864414,0.96,2026-09-11T11:09:59.246714
2.8523224292864073,29.132572930008553,2.1644237763110645,0.867556111508644,849.7770298383618,3.1373815816612636,36.95152765397374,-123.81764172141311,2.51,2026-09-11T11:09:59.334585
7.959278803840498,20.753452744608357,5.147009909078287,1.0986655044174574,1570.7251269825113,2.8434904998971806,40.017142518567844,-116.61846049869895,3.6,2026-09-11T11:09:59.405788
12.874730803048834,21.586918958874485,5.445079210936404,1.0846961939653963,2350.3880508147204,4.725929576218993,33.81525240697285,-120.51085021774205,4.84,2026-09-11T11:09:59.470364
12.722176558942529,27.04875258922275,5.432705785717771,1.2102185841433726,2723.4146202712573,2.2305999048615015,32.0648947922295,-121.76536335411058,4.83,2026-09-11T11:09:59.540875
13.215213128964354,11.809325190444417,3.3157746642001262,1.2668996222556876,450.6542390008569,2.567656576542892,40.885652356643064,-115.17692763104064,3.83,2026-09-11T11:09:59.611823
11.210194802309546,15.460090414762986,2.664165344321729,1.2063677511296975,2339.8029820018864,1.7397158946698479,40.61315790734308,-120.9351835657769,3.87,2026-09-11T11:09:59.681804
9.783664774456804,9.864046267740692,2.694858384634421,1.203599371528417,2251.0337574578803,2.5579182834565044,34.720784994398294,-120.209385981218,4.37,2026-09-11T11:09:59.735852
3.1951863398782936,6.101692631072012,5.163278108553115,1.1027282178452764,2697.8153595305944,1.8056870521092847,37.772909801011245,-115.71973587924201,1.55,2026-09-11T11:09:59.779650
12.763905987681458,27.597078946594994,8.35479907763801,1.1068426243106555,388.3861043686067,4.880392147897429,38.68540216784363,-116.50644039815685,4.03,2026-09-11T11:09:59.814383
12.156200295179213,29.2736446105446,4.753458059295837,0.9181557504088934,1095.7824970530314,3.871637811494872,38.5319956485587,-122.700754910652,3.58,2026-09-11T11:09:59.863734
12.084495923952074,13.739725118983275,7.392738650174776,0.9628284923729096,1052.7538408662663,2.8837699167311572,33.11260343603144,-121.60644126828659,4.77,2026-09-11T11:09:59.911283
9.317024141039102,12.36508969277679,9.753017835655172,1.0850369688454917,2335.82914700794,4.141373095827097,35.22979158476479,-115.457582397412,4.37,2026-09-11T11:09:59.955603
4.164309917151757,30.5895769770601,6.4707336702835905,1.3053814370789183,185.8040410654933,2.430418752764363,36.10053140047452,-119.38190842620322,2.58,2026-09-11T11:10:00.002428
14.375582471848203,39.47452585535758,6.833299936839833,0.9171239625505512,1616.7328753774545,4.555745022014034,32.38235213681322,-123.49480064192412,4.78,2026-09-11T11:10:00.066771
1.8947906419069795,49.22697246401592,3.0679907045411765,1.0856516601429336,840.6459368641665,2.19681976843941,34.05068608506673,-117.86536197221864,2.13,2026-09-11T11:10:00.120575
10.520317492240569,41.54985626695232,7.025736112670762,1.3924648783404359,914.0452591936008,4.555202217356449,34.78564299318019,-120.34090524403257,4.92,2026-09-11T11:10:00.166638
13.555923514084844,35.03247223379016,9.982051335999616,1.1475819403636904,742.544124511488,2.433345006268978,36.47568637633873,-116.3846698035317,4.48,2026-09-11T11:10:00.210229
13.338956459246127,41.264334195466105,3.45681431640989,1.4012002552153406,364.99386738280845,3.1080519032883966,41.248725890471945,-119.68627912366149,3.36,2026-09-11T11:10:00.257032
3.8534999095707954,35.76057280797122,2.954949669106319,0.8394360760416912,1700.110984846888,3.4712087615257268,37.38106757048874,-118.50123987749782,1.47,2026-09-11T11:10:00.304532
6.814948139911123,46.48781359959837,3.763776079335724,1.3216463218256562,891.7834509644639,1.378553552407161,40.47100957262718,-120.07968933734747,3.67,2026-09-11T11:10:00.356921
